AT,AP,AH,AFDP,GTEP,TIT,TAT,CDP,TEY,CO,NOX
10.68,1021.4,85.91,5.5732,32.049,1100.1,530.01,13.923,160.2,1.7216,64.555
28.261,1007.4,80.948,4.4101,26.6,1086.3,550.04,12.136,132.6,1.8196,49.619
22.726,1011.4,81.409,3.5765,20.41,1052.8,550.02,10.663,110.31,3.9342,53.387
12.977,1020.7,96.074,5.6232,32.428,1099.9,536.04,13.838,157.63,1.359,56.942
27.478,1005.6,50.542,3.9506,25.615,1092.4,550.06,12.165,134.76,0.73141,71.31
11.391,1002.2,93.956,4.2791,32.251,1100.1,531.73,13.839,159.07,0.51122,61.102
27.084,1012.4,68.122,4.7887,30.313,1100.3,539.72,13.362,148.82,1.9748,60.524
18.308,1015.0,93.336,3.57,19.631,1056.5,550.17,10.488,110.8,4.5055,62.89
21.289,1014.9,75.679,3.8216,24.503,1080.1,549.61,11.88,130.89,1.8632,53.892
20.664,1014.1,93.084,3.8408,23.098,1077.2,550.11,11.453,124.73,3.01,58.619
13.942,1015.6,87.09,3.18,23.15,1072.6,549.79,11.628,127.75,2.7442,49.316
12.471,1000.2,92.612,2.6925,19.372,1052.5,549.16,10.304,109.93,6.3885,80.106
6.2285,1024.6,92.515,4.0698,23.518,1085.3,550.0,11.83,134.63,1.4977,79.947
9.4255,1015.6,97.529,3.3343,22.926,1063.4,547.78,11.326,125.91,3.8249,64.219
10.091,1008.3,78.673,4.156,32.968,1100.0,529.21,13.987,162.0,0.51083,72.569
23.946,1005.2,93.468,4.2984,25.832,1090.8,549.95,12.255,133.79,1.2909,59.863
4.2008,1018.7,92.616,6.0085,34.299,1100.2,524.69,14.319,167.28,0.2238,62.05
27.774,1011.4,67.292,4.498,26.043,1092.5,549.97,12.312,133.19,1.5659,62.509
15.885,1009.8,100.11,3.7457,32.011,1099.9,533.06,13.667,156.34,0.63435,66.482
25.134,1006.3,82.944,3.9677,25.006,1077.2,550.09,11.708,128.11,0.91773,44.252
13.042,1029.0,72.619,3.8824,24.107,1087.6,550.07,11.934,134.21,1.3613,76.843
23.291,1006.7,90.797,5.0578,31.07,1099.9,543.25,13.373,148.77,1.399,55.133
11.538,1000.7,91.238,2.5188,19.055,1051.7,549.54,10.312,109.13,7.8421,97.555
12.006,1016.0,55.623,3.905,19.796,1052.3,546.37,10.539,112.11,3.7675,88.196
10.816,1002.5,97.742,4.3445,24.368,1085.6,550.3,11.853,134.73,0.80217,74.242
12.08,1025.9,83.433,5.319,35.011,1100.0,517.86,14.685,167.3,0.74542,64.455
27.318,1008.9,78.849,4.474,30.658,1099.6,538.22,13.416,148.24,0.73561,53.718
28.956,1011.7,57.694,4.2636,27.666,1095.9,545.48,12.741,138.25,0.28946,61.238
12.353,1019.9,77.343,3.8688,24.356,1089.2,549.93,12.149,136.31,1.2232,75.894
11.551,1002.1,73.524,2.5429,21.612,1043.5,549.88,10.154,107.96,5.6009,71.278
12.544,1029.3,39.66,4.1782,30.722,1100.0,539.4,13.551,155.26,1.3398,57.116
14.086,1016.8,75.158,3.3786,23.695,1076.2,549.89,11.765,130.38,2.7472,56.887
22.887,1011.0,62.748,4.0578,25.354,1089.3,549.68,12.053,133.78,1.3843,74.521
4.5102,1010.5,93.269,5.4769,29.001,1075.9,528.1,12.966,146.62,3.4977,79.048
12.26,1011.0,89.512,3.4533,23.881,1076.5,550.34,11.698,130.85,2.7607,56.57
22.922,1014.9,76.772,3.8631,24.649,1079.9,550.22,11.932,130.19,2.148,52.756
8.3077,1012.5,98.417,3.5507,24.272,1074.9,549.93,11.814,133.57,1.3008,62.103
15.13,1013.1,89.897,4.7271,25.843,1088.1,546.7,12.215,137.0,0.99152,70.685
27.725,1011.3,59.009,4.3737,25.737,1091.6,550.24,12.194,133.44,1.4944,62.745
13.601,1012.6,87.282,4.3602,31.875,1099.9,532.65,13.753,156.28,0.70837,65.963
19.799,1001.8,84.44,3.6336,25.205,1088.0,549.87,12.031,133.52,1.3221,64.41
28.248,1014.6,66.941,4.1135,26.039,1093.9,550.2,12.303,133.76,0.72235,59.948
29.474,1013.9,49.737,3.3433,20.479,1061.4,550.02,10.745,110.84,1.6101,51.689
10.037,1022.1,88.531,2.9192,23.641,1083.6,549.91,11.745,132.61,1.656,76.068
21.756,1012.3,89.192,3.1004,19.878,1059.2,550.01,10.767,111.75,1.7558,53.711
7.7017,1017.7,81.251,2.66,19.285,1057.5,549.99,10.46,111.05,6.0337,111.09
19.258,997.39,67.647,5.8916,31.139,1100.4,535.65,13.453,154.78,3.6263,71.297
5.1585,1010.4,83.922,3.7736,19.815,1038.0,535.95,10.561,112.71,7.1091,93.048
15.117,1017.3,87.103,2.6729,22.987,1063.3,549.9,11.036,120.73,2.1251,64.542
19.018,1017.9,64.978,3.9153,19.737,1056.2,549.93,10.444,109.76,2.5447,71.592
10.555,1007.8,99.104,4.6722,32.111,1100.3,531.44,13.894,160.14,0.42092,68.51
13.826,1016.8,79.435,4.6017,35.253,1099.9,521.33,14.389,162.87,1.2228,62.855
13.021,1014.4,87.323,4.9288,32.959,1100.1,528.88,13.977,161.07,0.2041,59.652
9.5757,1020.8,95.412,3.1898,23.205,1068.1,549.83,11.484,126.56,2.1549,66.499
15.608,1020.8,70.569,2.8168,24.248,1087.0,550.04,11.969,133.91,1.0411,63.817
19.43,1014.5,78.05,3.4691,19.55,1056.5,550.1,10.527,109.66,5.1829,59.344
12.158,1019.0,71.413,3.9949,35.325,1099.8,537.22,13.762,157.34,2.4653,58.472
33.974,1009.0,44.325,4.5004,29.501,1099.8,542.3,13.164,145.18,0.43059,58.063
23.511,1013.6,87.789,4.2015,24.943,1088.9,550.37,12.082,132.26,2.2671,58.849
22.331,1015.9,93.543,3.4536,19.526,1055.7,549.98,10.407,108.5,5.325,54.06
26.611,1007.5,59.522,3.8475,25.06,1087.1,550.25,11.906,130.43,1.1897,63.357
3.8052,1001.5,92.653,3.3714,24.488,1075.4,550.02,11.732,134.48,0.65817,66.673
29.067,1017.6,51.161,4.2214,26.137,1094.0,550.04,12.265,133.82,1.2704,68.575
10.127,1013.2,96.889,4.0107,28.181,1084.4,543.57,12.651,143.93,1.0096,62.05
9.33,1012.5,92.756,3.5904,24.958,1076.7,550.26,11.861,134.24,1.0469,61.128
9.7031,1018.0,97.39,2.6384,19.667,1047.2,542.76,10.63,111.66,10.307,96.053
24.159,1009.6,85.261,3.8773,24.075,1072.0,550.31,11.508,123.85,1.9253,51.572
20.672,1009.5,99.193,4.1153,22.728,1066.7,549.96,11.213,121.03,2.4151,51.616
29.765,1010.8,66.722,4.2108,25.83,1091.9,549.63,12.185,132.46,8.2301,64.187
13.261,1013.2,83.235,2.8595,21.092,1065.1,549.72,10.861,117.54,4.0651,80.36
21.093,1008.8,90.205,4.1826,23.105,1070.9,546.71,11.384,122.43,3.7147,56.841
7.7885,1022.1,91.646,3.4799,24.867,1077.5,549.95,11.839,134.52,1.1739,64.025
13.591,1020.0,88.99,3.223,24.538,1085.9,549.99,11.835,132.87,1.2921,61.956
18.626,1013.4,85.828,4.1043,31.721,1099.9,535.58,13.486,152.42,1.2496,74.641
19.173,1011.9,56.99,3.7368,25.65,1088.7,550.51,12.019,132.52,1.0386,64.799
23.739,1009.3,88.601,4.2081,25.745,1090.4,549.72,12.041,134.05,2.3329,67.696
13.095,1019.7,83.641,2.7132,23.15,1068.0,550.05,11.295,124.78,1.9202,66.673
24.023,1016.3,84.563,4.1822,25.156,1088.7,550.22,12.07,132.73,1.1512,58.714
26.429,1012.1,59.371,3.8129,25.904,1092.8,549.81,12.072,134.5,0.71889,64.445
29.335,1004.9,67.503,4.2788,30.0,1099.9,545.96,13.183,146.09,2.0454,54.248
19.219,1020.2,67.021,3.3415,24.023,1077.3,550.43,11.855,129.53,2.3282,49.714
23.867,1001.9,62.705,4.4238,28.835,1100.1,544.51,12.959,143.46,0.94721,67.301
12.369,1008.7,97.674,3.845,25.302,1087.4,550.15,11.947,134.9,1.076,58.9
18.866,1011.1,70.328,3.5743,25.837,1081.0,550.04,12.07,134.38,0.78765,63.911
31.068,1009.0,62.976,4.3907,26.597,1095.5,550.02,12.332,134.82,2.1782,63.672
23.56,1015.2,69.685,4.8314,30.598,1100.0,535.35,13.552,151.95,1.1768,59.249
13.418,1018.8,80.441,3.8469,24.111,1086.6,550.15,11.908,133.72,1.6722,77.103
4.8323,1008.3,86.684,2.4689,19.908,1037.0,534.42,10.602,112.36,11.744,112.64
19.276,1008.7,65.197,3.8384,24.993,1080.7,549.93,12.003,133.61,1.912,66.284
16.968,998.58,94.602,3.6103,26.426,1088.7,545.81,12.338,138.05,1.6287,65.297
11.621,1019.0,84.8,3.8645,23.946,1086.6,549.91,11.826,134.65,1.3806,77.027
26.841,1017.5,52.053,3.5275,20.618,1062.1,550.04,10.772,111.41,3.0875,54.949
29.337,998.58,81.55,4.3272,29.309,1100.4,544.39,13.047,143.74,0.5539,51.989
22.547,1011.7,90.615,4.039,25.589,1091.8,550.08,12.033,134.51,0.93176,61.224
16.581,1012.5,100.11,2.9415,24.706,1087.1,550.39,11.956,133.36,1.9423,72.541
6.1482,1017.9,75.751,5.7282,34.11,1100.1,525.91,14.16,165.66,0.21234,65.143
23.668,1013.5,87.795,5.0778,30.707,1100.1,543.45,13.31,148.43,1.4201,52.32
30.31,1014.1,54.049,4.102,20.618,1061.1,549.91,10.755,109.05,3.2365,51.511
15.599,1005.0,95.879,3.3281,24.975,1085.6,549.98,11.83,132.99,1.2746,63.1
25.285,1014.0,83.221,4.5632,24.217,1083.2,550.0,11.816,127.16,2.0158,53.46
19.7,1006.1,85.485,3.0742,19.626,1056.9,549.84,10.513,110.79,7.2965,49.997
25.021,1011.0,73.781,3.8501,25.575,1090.9,549.57,12.13,133.78,0.34435,59.202
19.109,1011.8,59.565,3.6084,26.923,1091.6,549.7,12.485,140.38,1.217,62.246
11.143,1023.1,66.882,2.8254,23.781,1073.6,549.92,11.514,129.65,1.1414,65.903
19.085,1012.0,71.732,3.4574,25.003,1088.1,550.01,11.968,133.17,1.1821,66.386
24.164,1008.4,66.243,3.9652,25.279,1088.3,549.96,11.983,132.83,1.6573,69.306
5.5979,1022.2,88.302,3.0218,20.213,1052.0,549.77,10.712,114.11,4.5169,85.601
18.16,1017.0,99.994,3.1857,18.876,1044.3,550.37,10.18,105.8,4.987,50.941
11.684,1023.0,77.767,4.1633,24.758,1090.1,549.91,12.056,136.56,1.313,79.904
10.56,1026.5,82.042,5.7395,33.034,1099.7,529.54,14.065,160.24,0.69068,67.22
16.307,1021.5,64.204,4.1464,24.332,1088.2,550.2,12.014,134.73,1.5358,76.947
25.304,1013.3,84.524,4.5568,26.434,1095.0,550.37,12.245,137.27,1.1388,61.891
14.753,1004.5,83.057,4.0422,31.503,1099.9,534.2,13.619,156.41,0.79916,71.511
25.094,1004.1,95.244,3.516,20.849,1053.6,550.29,10.7,110.49,3.7051,44.697
30.774,1004.9,67.104,4.5015,26.908,1096.0,550.01,12.386,135.01,0.024168,58.454
6.7837,1023.5,81.999,4.2224,23.72,1086.8,550.1,11.92,133.66,0.80902,83.373
9.0001,1014.2,71.583,3.0638,23.456,1082.4,549.78,11.766,132.74,2.3944,81.63
31.5,1012.5,43.928,4.9508,26.898,1097.0,549.58,12.35,134.82,1.4255,71.12
20.526,1010.9,98.287,3.4258,19.816,1057.3,549.99,10.513,109.8,4.2199,52.388
13.462,1012.1,87.493,3.5364,25.215,1078.5,549.99,11.95,134.63,1.3163,61.257
24.525,1012.0,58.851,3.9242,26.235,1085.6,549.67,12.183,134.62,1.6242,64.098
5.4947,1000.8,99.558,4.0976,19.245,1050.3,546.99,10.404,111.72,4.5628,93.225
19.249,1004.8,76.946,2.8954,20.742,1055.0,549.97,10.734,114.11,4.1715,51.777
10.167,1021.7,58.772,2.545,21.656,1063.8,550.5,11.141,122.22,2.5073,74.295
9.1733,1003.2,99.042,3.8234,32.896,1099.9,529.45,13.985,162.96,0.96306,69.073
7.1739,1012.5,88.791,3.8809,23.572,1083.1,550.04,11.682,133.74,1.5596,79.476
28.854,1005.7,61.756,4.2673,25.954,1081.9,550.0,11.992,128.99,1.6371,57.929
30.855,1006.4,54.665,3.3196,21.01,1064.6,550.13,10.933,112.86,1.1688,48.937
7.6336,1020.5,88.948,3.1143,24.242,1084.9,550.08,11.895,134.44,1.2723,67.862
19.227,1005.0,71.26,2.7336,19.788,1056.6,550.09,10.427,110.25,4.3156,62.195
21.898,1012.1,81.564,3.8629,24.719,1079.9,550.33,11.854,130.9,1.6873,45.351
14.63,1018.2,88.147,4.2826,24.306,1087.0,549.77,11.994,133.56,1.7388,66.999
24.552,1015.4,51.815,3.8565,27.568,1096.0,549.95,12.667,141.35,1.8325,57.189
21.233,1007.7,70.936,3.1055,19.746,1057.7,550.04,10.551,110.78,2.1673,59.266
30.078,1010.8,44.939,4.3205,26.373,1094.4,550.1,12.297,134.69,1.2634,71.589
20.241,1017.9,92.23,3.7454,24.903,1089.5,550.02,12.135,133.72,0.71883,59.165
12.402,1016.7,87.277,3.5954,25.252,1078.5,550.08,11.983,134.44,1.2945,61.823
9.1635,1023.6,96.379,3.6181,24.952,1078.9,549.99,12.0,135.33,1.3244,61.444
10.608,1025.9,91.377,2.9614,24.068,1086.1,550.16,11.92,134.64,1.85,74.198
17.357,1003.2,98.139,5.4844,24.927,1087.7,549.67,12.091,133.68,1.3675,71.124
7.2266,1028.2,81.047,3.7696,26.02,1091.1,549.92,12.491,143.86,2.7817,65.002
24.856,1002.2,57.176,4.001,25.505,1089.8,549.4,12.058,133.68,1.1307,67.376
26.396,1009.6,72.348,3.5998,20.23,1058.7,549.95,10.58,109.78,3.9488,51.489
5.9358,1019.3,87.967,2.6818,23.907,1063.3,549.86,11.086,123.1,3.7057,75.532
8.6131,1015.8,91.511,3.8863,23.969,1085.6,549.74,11.862,133.69,0.61968,78.021
7.803,1015.3,87.58,3.7295,23.701,1083.8,549.83,11.735,133.68,1.1985,79.416
9.7321,1020.6,86.257,4.0266,19.609,1047.0,542.65,10.535,111.47,5.618,92.465
27.731,1009.6,63.016,4.2029,25.964,1092.1,549.81,12.042,133.81,1.7432,66.556
18.824,1002.6,88.902,4.588,32.299,1097.2,532.11,13.577,152.61,1.6021,65.711
22.599,1009.0,86.78,4.1292,19.923,1057.3,549.95,10.514,109.45,4.9982,53.736
18.404,1016.8,89.876,4.1623,31.986,1099.9,534.5,13.636,153.68,1.5404,73.998
8.6762,1022.9,82.849,4.2428,24.75,1090.0,549.72,12.138,134.83,1.7924,87.839
11.074,1022.0,92.961,3.5297,19.433,1050.0,545.1,10.534,111.57,5.2339,85.594
22.888,1010.7,90.863,5.1672,25.619,1092.0,549.96,12.224,134.83,1.5685,59.081
30.247,1010.9,60.401,4.4179,29.635,1099.7,542.03,13.147,146.05,1.1061,58.225
11.353,1009.1,75.085,3.5531,25.168,1085.9,550.03,11.945,134.31,1.1623,63.0
7.8488,1010.6,79.033,4.5137,24.188,1084.6,550.2,11.792,134.7,1.8074,96.876
16.099,1024.1,74.356,3.6969,23.856,1078.3,549.58,11.748,130.69,1.7905,52.402
19.507,1011.7,99.984,5.4951,30.891,1100.1,542.37,13.383,150.16,1.1171,54.3
4.7963,1015.5,81.062,4.017,23.567,1083.4,549.74,11.739,134.66,1.5436,84.27
14.64,1007.9,62.649,3.2322,27.131,1078.2,549.98,11.778,132.41,3.3437,65.043
4.6661,1021.0,83.362,3.3954,24.064,1082.9,549.79,11.721,133.67,1.5003,68.266
29.846,1012.9,54.556,4.1216,23.815,1080.4,549.95,11.574,123.28,2.2603,58.816
4.8281,1018.5,85.346,3.5158,23.422,1083.1,549.8,11.694,132.67,1.0281,82.654
21.516,1013.1,76.875,4.7923,30.571,1100.1,536.38,13.384,151.81,0.73298,64.961
20.711,1008.0,71.352,3.0784,19.801,1058.8,549.88,10.652,111.59,2.18,60.103
19.912,1013.1,86.846,3.671,23.405,1080.2,550.25,11.73,126.9,1.3598,56.675
25.789,1011.3,71.557,3.8492,25.017,1080.8,550.27,12.013,130.31,2.3313,55.304
27.078,1011.3,62.704,5.2529,30.286,1100.0,545.4,13.157,146.87,1.1614,56.917
17.235,1010.6,74.513,4.298,31.644,1100.0,533.89,13.612,154.34,0.66672,63.972
20.678,1013.2,53.173,3.5739,32.477,1085.5,549.96,12.191,135.47,3.7532,65.272
13.457,1033.0,59.608,2.6125,18.175,1023.2,535.58,10.186,101.18,11.58,106.88
18.554,1010.8,70.301,4.2109,25.177,1089.3,549.85,12.011,134.48,2.0178,72.024
27.511,1011.5,77.829,5.1539,26.313,1094.5,549.97,12.246,134.77,1.2578,57.586
21.228,1006.5,84.655,3.1208,19.922,1058.1,550.12,10.48,110.57,2.2429,56.895
23.717,1005.4,93.106,5.0807,30.003,1100.0,546.98,13.082,146.29,1.3767,54.811
24.654,1008.9,67.202,4.3204,30.407,1100.0,543.86,13.276,149.4,1.4727,50.629
21.072,1010.6,59.665,3.705,27.111,1092.4,549.64,12.423,140.64,1.7974,60.119
24.45,1015.2,57.595,3.3815,19.759,1057.5,549.97,10.46,108.74,2.5977,56.884
21.701,1003.5,58.953,5.8457,31.109,1100.1,537.12,13.476,153.58,1.2419,66.218
10.682,1022.3,75.971,4.0955,36.079,1100.0,533.26,14.014,161.21,2.5577,51.959
8.034,1020.5,60.675,5.1382,33.042,1099.5,526.75,14.273,164.25,0.19932,74.484
16.019,1014.1,79.877,3.7242,25.794,1090.2,549.89,12.015,135.0,1.2013,63.563
16.086,1013.1,83.941,3.7479,25.103,1080.9,549.91,12.017,134.05,1.5517,63.655
11.884,1018.6,92.583,3.131,24.08,1083.0,550.02,11.798,131.43,1.1785,61.583
25.969,1007.8,82.018,4.1759,25.863,1091.0,549.79,12.14,133.79,1.6938,60.46
24.493,1009.4,82.88,4.1024,25.471,1089.9,550.06,12.085,133.42,1.9217,60.025
23.456,1014.8,74.82,3.7067,24.504,1079.9,550.03,11.902,130.25,2.1035,50.732
23.528,1011.8,84.91,4.5447,25.811,1091.9,549.75,12.168,134.09,0.86196,60.702
16.224,1001.9,92.136,3.5369,19.648,1056.8,550.17,10.402,111.65,3.6101,68.997
18.264,1008.5,85.408,3.6834,25.273,1080.3,550.01,11.882,133.67,1.9951,61.62
26.799,1003.2,59.913,4.317,25.99,1092.6,549.57,12.112,134.19,1.2324,67.544
22.414,1005.7,83.463,3.8359,25.905,1091.8,550.25,12.139,134.96,0.73856,66.129
19.969,1023.3,71.558,3.3724,24.844,1088.6,549.94,11.953,132.95,1.8397,65.597
13.554,1022.7,89.028,3.207,18.906,1029.1,532.32,10.417,104.73,10.31,115.41
18.781,1012.0,90.787,3.6888,19.686,1057.3,549.91,10.545,110.46,4.8145,63.299
11.917,1025.5,43.388,3.2533,24.415,1076.2,550.06,11.711,130.86,2.2051,69.479
25.183,1015.8,62.554,4.8314,30.763,1100.0,543.22,13.307,148.1,1.0144,56.847
16.197,1009.5,91.861,3.2848,25.149,1086.8,549.98,11.993,133.46,1.2831,62.482
24.408,1006.4,86.616,3.4198,20.364,1059.6,550.01,10.552,111.26,4.7531,48.66
15.305,1015.1,78.515,3.938,22.314,1065.4,550.22,11.294,121.86,3.1972,64.65
27.371,1012.5,58.845,5.4318,31.452,1099.9,541.51,13.373,149.72,0.74065,57.237
25.756,1015.8,58.432,6.4076,30.827,1100.0,537.38,13.409,149.65,1.7995,79.142
26.895,1014.6,46.92,4.0345,25.28,1083.5,550.05,12.13,131.5,1.4998,55.513
9.9578,1020.0,82.256,4.4144,32.782,1099.8,536.35,13.904,161.25,1.1031,78.171
10.516,1013.5,71.521,5.7084,32.789,1100.0,528.69,14.094,161.98,0.41733,45.49
14.947,1010.9,89.47,3.3885,24.645,1087.0,550.04,11.863,134.08,1.7244,69.398
29.747,1016.0,55.223,4.374,29.947,1099.9,544.81,13.253,147.71,1.6052,52.529
17.032,1014.1,78.558,3.7544,25.824,1090.5,549.88,12.15,134.82,1.2034,64.24
21.42,1021.5,71.359,4.1711,23.071,1069.0,550.28,11.354,121.96,2.8083,56.63
29.403,1008.0,67.025,4.301,28.36,1095.0,548.05,12.787,141.22,2.1514,55.949
27.487,1009.0,72.626,4.4586,30.049,1100.0,545.01,13.187,147.09,1.6915,53.294
7.1122,1008.8,87.765,4.9878,32.958,1100.0,527.2,14.129,165.18,0.83478,68.894
5.3596,1026.7,85.03,2.7211,23.085,1082.3,550.03,11.767,133.15,2.2216,80.821
29.41,1010.5,50.98,3.9808,25.007,1078.6,550.07,11.824,127.65,2.3079,55.035
26.452,1014.5,64.791,4.4146,26.024,1092.9,550.31,12.218,133.97,0.2107,64.139
11.936,1025.2,44.874,3.2461,24.335,1076.6,550.09,11.717,131.1,3.7674,73.657
19.131,1007.7,95.426,3.1203,19.974,1059.4,550.0,10.514,112.66,2.034,59.517
6.6929,1030.8,87.991,3.3185,22.85,1073.5,550.04,11.662,129.54,3.5251,69.177
15.417,1018.7,95.272,3.2632,25.148,1088.4,549.97,12.085,134.31,0.83156,62.088
29.889,1008.2,60.465,4.529,29.738,1099.8,541.55,13.187,146.79,0.29448,54.533
17.669,1011.6,81.52,4.9493,22.503,1073.2,549.93,11.267,121.95,3.1646,68.248
15.808,1009.0,77.116,3.458,27.048,1093.7,545.78,12.535,142.59,1.2183,77.032
14.398,1017.2,84.151,2.6418,23.04,1062.9,550.13,11.173,120.62,1.856,64.142
18.458,1018.1,97.617,3.7455,20.207,1052.2,550.11,10.559,110.79,4.7678,57.867
19.303,1007.9,99.243,4.2931,26.797,1088.2,549.65,12.376,138.93,1.7032,57.704
20.419,1011.4,94.991,3.3846,20.163,1051.1,550.27,10.592,109.88,4.5447,53.069
8.3883,1022.4,97.922,4.0351,23.796,1084.2,549.79,11.804,133.4,1.8167,77.449
22.869,1016.5,68.015,4.7773,31.302,1099.8,539.47,13.593,152.46,1.4802,51.676
28.333,1012.5,66.286,4.8756,25.809,1091.8,550.06,12.203,132.13,0.63652,59.794
13.125,1018.7,52.592,3.655,25.272,1087.7,549.97,11.889,134.5,1.0898,62.557
16.527,1014.7,64.969,3.4052,24.127,1077.5,550.4,11.81,130.71,2.2842,54.792
29.348,1015.2,30.921,3.9718,25.083,1078.9,550.14,11.918,126.94,2.0332,62.23
9.3307,1027.3,79.748,4.1806,23.827,1086.4,550.03,11.951,133.66,2.6518,84.443
22.14,1008.9,92.577,3.9015,24.469,1075.1,549.92,11.732,127.11,1.9369,50.728
16.563,1017.5,84.434,2.7262,18.809,1048.8,547.98,10.274,105.61,7.7298,86.989
30.427,1007.7,59.164,4.2365,25.74,1081.6,549.93,11.981,128.55,1.7721,54.224
22.109,1010.8,76.141,4.2542,23.856,1081.4,550.06,11.699,127.29,2.8302,63.212
17.191,1015.1,94.385,4.4643,24.495,1078.1,549.91,11.903,129.95,1.8532,56.685
28.555,1005.2,77.435,4.8082,28.952,1098.8,549.92,12.764,142.53,1.4867,53.071
7.0207,995.75,99.184,3.0261,21.373,1055.6,550.09,10.864,120.04,1.0394,59.545
19.365,1011.5,83.603,3.6276,25.032,1089.0,549.98,12.076,133.62,1.2212,66.648
27.797,1006.1,60.199,4.4481,26.448,1095.2,550.28,12.273,135.28,1.2527,67.616
9.8801,1012.8,98.22,4.5359,32.326,1100.0,538.69,13.727,159.6,0.90403,72.906
21.112,1012.8,91.027,5.2525,30.872,1099.9,543.04,13.324,149.29,1.1268,56.607
13.519,1020.1,85.565,4.127,32.128,1099.8,532.17,13.762,156.97,1.5708,75.355
13.505,1010.8,100.13,4.692,24.769,1088.1,550.09,12.027,135.37,0.84484,71.007
33.283,1006.4,47.339,4.3934,26.922,1096.8,549.62,12.361,133.83,0.78796,65.617
14.037,1016.7,95.582,4.4113,24.215,1085.2,550.14,11.774,132.83,1.6747,73.202
14.544,1011.2,86.783,3.314,23.888,1077.1,550.32,11.732,131.05,1.9835,50.67
12.23,1014.6,93.464,3.3385,24.593,1087.3,549.79,12.016,135.09,1.8738,71.975
8.9699,1012.3,93.513,3.5504,24.849,1076.2,549.98,11.882,133.68,1.2641,61.315
7.8942,1025.8,88.127,5.3543,33.611,1100.0,524.18,14.361,166.07,0.78615,65.405
13.821,1020.6,77.384,4.072,24.321,1086.7,550.22,11.945,133.64,1.3657,74.531
13.402,1009.0,96.639,3.2438,20.944,1056.3,549.92,10.838,116.76,4.155,70.065
13.288,1015.6,68.414,4.7454,24.571,1086.0,549.96,11.875,133.66,1.0834,79.458
15.529,1014.1,83.542,3.6923,25.515,1088.1,550.06,11.942,134.19,1.1455,58.897
17.004,1002.9,76.314,4.0155,19.932,1056.7,550.03,10.526,111.67,3.8791,70.324
15.584,1012.6,89.23,3.6549,25.583,1079.2,549.98,11.891,134.38,1.0834,59.993
26.001,1010.8,94.987,4.4362,26.127,1092.4,550.15,12.182,133.77,1.7312,56.081
11.017,1018.5,99.731,3.3053,25.23,1089.3,550.13,12.031,136.24,1.1864,66.705
15.828,1020.0,90.866,3.2248,24.822,1087.3,549.78,11.887,133.16,1.0752,60.396
16.728,1012.3,90.513,3.8848,25.605,1083.6,549.97,12.065,136.46,1.7286,64.45
19.768,1013.3,90.128,3.8676,24.932,1088.2,549.88,12.026,133.41,1.6247,61.943
12.508,998.5,89.838,4.2217,24.291,1085.1,549.76,11.825,133.66,0.5373,72.269
19.755,1009.3,99.193,5.1501,30.768,1099.9,543.56,13.323,149.75,1.174,54.309
8.3744,1013.2,93.843,4.1315,23.72,1084.6,550.24,11.771,133.73,1.8887,79.668
13.883,1019.2,89.465,3.227,24.761,1086.6,549.94,11.974,133.43,1.1243,62.335
32.817,1009.5,47.566,4.4115,26.916,1096.7,549.67,12.316,133.81,1.1454,66.944
20.729,1015.2,62.951,3.5739,29.364,1081.8,546.05,12.26,134.97,2.0853,60.036
9.0617,1023.4,96.799,3.607,24.723,1077.1,550.02,11.936,134.09,1.4175,59.832
23.254,1008.0,71.84,3.3686,25.706,1089.3,550.09,11.96,133.59,1.9745,71.599
6.9787,1024.1,82.635,5.9473,34.313,1100.1,524.39,14.302,165.47,0.398,60.214
28.624,1016.5,55.082,4.1471,25.978,1094.3,549.68,12.263,133.75,1.319,66.136
18.059,1011.7,83.064,3.7462,26.748,1092.0,549.72,12.54,141.59,1.8587,55.719
18.301,1005.1,77.397,2.7404,19.883,1057.6,549.99,10.469,111.22,4.2585,61.524
19.755,1011.9,86.164,3.4483,24.343,1078.0,550.08,11.761,129.93,1.7234,43.561
29.582,1008.4,60.729,4.4454,29.463,1100.0,542.46,13.167,145.52,1.1395,58.762
13.473,1005.9,98.686,3.1101,19.617,1047.9,550.31,10.304,110.43,5.4753,63.263
12.816,1020.9,68.955,4.4281,31.525,1100.1,537.52,13.707,156.91,2.4819,52.658
11.797,1008.5,84.482,2.6308,19.011,1051.7,548.96,10.391,109.13,6.6984,97.071
13.714,1016.1,83.721,4.1258,24.042,1085.2,550.2,11.79,132.48,1.5346,68.852
3.7933,1019.1,82.143,3.8472,23.397,1083.6,550.12,11.789,133.23,0.82052,85.566
7.3944,1018.1,84.633,3.9106,23.482,1084.2,549.87,11.688,133.66,0.96698,78.778
17.422,1001.7,97.659,2.9237,24.661,1085.8,550.26,11.953,132.85,1.1669,69.459
12.711,1010.2,98.474,2.8676,20.836,1062.7,550.23,10.812,116.79,4.6419,63.545
18.811,1016.1,86.127,3.5843,24.448,1087.2,550.02,11.945,132.7,1.2013,64.01
23.572,1012.8,92.019,3.3093,20.244,1060.8,550.02,10.799,111.78,3.5698,51.023
28.976,1012.2,70.365,5.1946,26.701,1095.8,550.09,12.397,134.22,1.1866,61.735
5.8072,1018.7,82.476,2.7448,19.025,1016.0,528.93,10.383,104.04,14.471,115.35
25.921,1007.4,61.803,4.3772,31.337,1099.9,541.22,13.415,150.53,1.0969,51.352
